,dens,dens.w,gini,gini.w,kcomm,clust.w,dens.f,dens.f.w,gini.f,gini.f.w,kcomm.f,clust.f.w,dens.m,dens.m.w,gini.m,gini.m.w,eo.FF,eo.MM,eo.cross,eo.ck,eo.dk,eo.u,kinDegree,group,isPost,quarter,netID
986,0.067832168,26.25104895,0.212017078,0.233106256,6,0.164655784,0.081881533,14.57491289,0.201789936,0.218031033,5,0.191850594,0.032608696,0.717391304,0.479166667,0.498106061,1.145864283,0.441804292,1.028246893,3.272406585,2.447191011,0.873130589,0.082082022,groupKK,1,1,groupKK.1.1
987,0.07016317,27.01282051,0.194301822,0.202715466,7,0.160782646,0.083623693,15.30313589,0.233796296,0.242388759,5,0.198142415,0.05615942,2.077898551,0.284946237,0.32545045,1.184171229,0.74689441,0.911989796,4.29012581,2.163934426,0.837479082,0.103040437,groupKK,1,1,groupKK.1.1
988,0.066433566,24.64685315,0.240085061,0.248141795,8,0.143556281,0.081881533,15.06620209,0.197399527,0.214285714,6,0.136859782,0.043478261,1.173913043,0.381944444,0.348765432,1.235572001,0.565598266,0.917725581,4.266809909,2.152173913,0.838793252,0.100503261,groupKK,1,1,groupKK.1.1
989,0.072494172,15.58624709,0.219185423,0.240803383,6,0.176970269,0.085365854,8.493902439,0.241982507,0.289542953,5,0.222523745,0.054347826,0.951086957,0.263888889,0.295238095,1.152945466,0.632583418,0.96996124,4.199719528,2.387939698,0.835226678,0.099539698,groupKK,1,1,groupKK.1.1
990,0.072960373,5.216666667,0.211298286,0.211856325,7,0.149378363,0.090011614,2.925377468,0.194930876,0.268772894,6,0.175170963,0.045289855,0.328351449,0.353333333,0.492097701,1.132404181,0.788043478,0.944940476,3.798837209,3.503076923,0.821918122,0.097678462,groupKK,1,1,groupKK.1.1
991,0.068298368,7.717715618,0.21987796,0.22130598,9,0.174910571,0.078397213,3.861062718,0.221869489,0.252598501,6,0.202451562,0.045289855,0.396286232,0.371666667,0.461904762,1.085805248,0.601793959,1.035740624,3.856687522,2.61319797,0.843706137,0.097343147,groupKK,1,1,groupKK.1.1
992,0.072261072,6.835897436,0.176735093,0.192164777,7,0.140399174,0.081881533,3.38989547,0.22475515,0.26673568,6,0.170843629,0.050724638,0.415942029,0.34672619,0.408536585,1.090268212,0.673660263,1.012250831,4.159757331,3.252173913,0.813375275,0.097798068,groupKK,1,1,groupKK.1.1
993,0.072027972,10.34797639,0.215700696,0.226816147,7,0.16000006,0.078977933,5.133549036,0.212184874,0.250427967,5,0.162312166,0.048913043,0.52173538,0.393518519,0.434896446,1.127150367,0.577018284,1.007208818,4.026129777,2.640006498,0.835754451,0.102019275,groupKK,1,1,groupKK.1.1
994,0.071561772,10.42411559,0.183200079,0.194751097,6,0.149298591,0.078977933,4.949259559,0.198004202,0.216059272,6,0.167381896,0.052536232,0.647944058,0.326149425,0.363739918,1.071767243,0.658019359,1.03233637,3.771908171,3.159577292,0.832427724,0.097664665,groupKK,1,1,groupKK.1.1
995,0.065268065,23.88811189,0.226785714,0.248385494,7,0.164202095,0.073751452,12.02148664,0.227034121,0.233567046,6,0.152656008,0.052536232,1.68115942,0.370689655,0.40234375,1.109508578,0.679496317,0.994218384,3.884291625,2.915337423,0.834295026,0.094047239,groupKK,1,1,groupKK.1.1
996,0.074592075,5.605096876,0.198579545,0.209643577,9,0.162305247,0.085946574,2.799422578,0.212033462,0.253236212,7,0.169502084,0.050724638,0.355075,0.25,0.397956919,1.079875283,0.723983918,1.007349028,3.221215564,3.647354664,0.842602059,0.089480282,groupKK,1,1,groupKK.1.1
997,0.073426573,8.425699301,0.191582492,0.202779428,6,0.155703772,0.081881533,4.196428571,0.211415062,0.250174216,6,0.158600149,0.050724638,0.456521739,0.328869048,0.400462963,1.112667289,0.609548167,1.010672788,3.706182643,3.670243902,0.821310643,0.097382927,groupKK,1,1,groupKK.1.1
998,0.071328671,10.19995221,0.183402654,0.19365009,8,0.155157056,0.081300813,5.149027642,0.183503401,0.226817814,6,0.159967272,0.048913043,0.570648913,0.350308642,0.42023933,1.103368236,0.634057319,1.01190489,4.665253621,3.126324017,0.795262818,0.107502901,groupKK,1,1,groupKK.1.1
999,0.070629371,7.698601399,0.216021602,0.226091187,7,0.149000606,0.082462253,4.020034843,0.249832327,0.286935287,6,0.191451784,0.043478261,0.391304348,0.357638889,0.41087963,1.11422338,0.641703231,1.000539264,3.896243292,2.64,0.841289929,0.091237436,groupKK,1,1,groupKK.1.1
1000,0.064102564,8.461503205,0.204738292,0.225092396,7,0.155048186,0.074332172,4.608576074,0.219122024,0.237967849,7,0.158946653,0.045289855,0.45289538,0.418333333,0.480556572,1.170151145,0.588766448,0.967262227,3.81246304,3.193554877,0.82977337,0.096837869,groupKK,1,1,groupKK.1.1
1001,0.07016317,5.131962998,0.175224001,0.189038603,8,0.165740919,0.081300813,2.659713008,0.186054422,0.275731904,6,0.204719119,0.048913043,0.314442391,0.331790123,0.452775099,1.11426816,0.683062283,0.989176512,4.091887538,3.458516552,0.810643836,0.100698295,groupKK,1,1,groupKK.1.1
1002,0.068065268,9.687920186,0.190068493,0.199276245,7,0.14193889,0.078977933,5.107217003,0.199054622,0.236622709,5,0.179092347,0.039855072,0.42511971,0.335227273,0.35546917,1.131873005,0.582426141,1.001694175,4.046876139,2.65361797,0.834499338,0.100358427,groupKK,1,1,groupKK.1.1
1003,0.073193473,4.668087221,0.1925304,0.22038431,8,0.144479521,0.084785134,2.270341545,0.194063927,0.279689107,4,0.200302506,0.048913043,0.331519891,0.273148148,0.473362372,1.045993598,0.825917205,1.008379329,3.572902383,4.272215984,0.810584002,0.095938608,groupKK,1,1,groupKK.1.1
1004,0.070862471,8.096037296,0.199910287,0.206418673,7,0.170891348,0.081881533,4.175958188,0.185579196,0.232376284,6,0.167170953,0.048913043,0.501358696,0.322530864,0.390243902,1.112085332,0.697245743,0.987157445,4.096785226,2.911764706,0.825336676,0.097279412,groupKK,1,1,groupKK.1.1
1005,0.071095571,5.332195559,0.220615996,0.237517682,8,0.16025061,0.084204413,2.814847445,0.208538588,0.281134117,6,0.164992378,0.05615942,0.417187554,0.345430108,0.455927495,1.110403011,0.769774323,0.968735411,2.922173144,3.215385324,0.867119384,0.08433647,groupKK,1,1,groupKK.1.1
1006,0.06969697,4.819078485,0.216732543,0.206830283,7,0.164708383,0.081300813,2.520339837,0.230272109,0.274961038,6,0.217286964,0.047101449,0.289340435,0.392628205,0.486432416,1.116961637,0.69046707,0.984848332,4.318166285,3.832248587,0.790814681,0.108345653,groupKK,1,1,groupKK.1.1
1007,0.065967366,12.76468531,0.194292751,0.194581474,7,0.146987219,0.077235772,6.951219512,0.207124955,0.23531746,5,0.180679785,0.045289855,0.679347826,0.406666667,0.456944444,1.158739162,0.602460398,0.973260428,4.361627907,2.42,0.827452924,0.102596667,groupKK,1,1,groupKK.1.1
1008,0.06969697,28.22727273,0.218303436,0.238720539,6,0.185073055,0.083623693,15.38675958,0.21031746,0.211827122,6,0.188206785,0.039855072,0.996376812,0.310606061,0.325,1.131844969,0.479736983,1.029835391,3.99153185,3.443478261,0.815330504,0.099454348,groupKK,1,1,groupKK.1.1
1009,0.071328671,6.733426573,0.195682313,0.210837185,6,0.169371429,0.081300813,3.414634146,0.211904762,0.26814059,6,0.172927002,0.045289855,0.326086957,0.326666667,0.409722222,1.108412567,0.592759764,1.018903854,3.738538206,2.828571429,0.842871301,0.0925,groupKK,1,1,groupKK.1.1
1010,0.071095571,6.810955711,0.190014903,0.208894793,8,0.169199365,0.083623693,3.712891986,0.204530423,0.253646504,7,0.175206612,0.050724638,0.436231884,0.255952381,0.39244186,1.154626727,0.69767178,0.95070335,3.650534255,3.389189189,0.831342244,0.093979279,groupKK,1,1,groupKK.1.1
1011,0.072727273,5.009090909,0.211392774,0.224605401,9,0.171101574,0.084204413,2.610336818,0.209688013,0.272273425,7,0.182601206,0.048913043,0.317934783,0.24537037,0.439903846,1.121306209,0.733449065,0.969368464,3.472055514,3.991935484,0.822520701,0.096657661,groupKK,1,1,groupKK.1.1
1012,0.073892774,6.842470862,0.215753752,0.215590026,8,0.172828703,0.083623693,3.395121951,0.221064815,0.267417312,5,0.193841847,0.047101449,0.357971014,0.429487179,0.493421053,1.092293104,0.63785332,1.020325517,3.368427082,3.316256158,0.845352419,0.08892266,groupKK,1,1,groupKK.1.1
1013,0.075058275,4.753658228,0.193628835,0.233121581,8,0.182145373,0.083623693,2.248531568,0.231150794,0.328316425,6,0.202940274,0.05615942,0.43679337,0.291666667,0.476191992,1.057704652,0.954425998,0.963189205,3.034885239,3.763641293,0.847373438,0.086587632,groupKK,1,1,groupKK.1.1
1014,0.072727273,5.298735273,0.18978244,0.221241413,9,0.164666624,0.083042973,2.645529895,0.184815185,0.264679668,6,0.168180364,0.039855072,0.23913163,0.293560606,0.477181225,1.089328855,0.640024672,1.022262943,3.861278765,3.551554178,0.817935851,0.096049739,groupKK,1,1,groupKK.1.1
1015,0.067132867,13.49370629,0.216645623,0.209709031,5,0.145054325,0.081881533,7.451219512,0.221377913,0.235347985,6,0.152085037,0.043478261,0.717391304,0.342013889,0.363636364,1.1278971,0.637978585,0.989879472,4.452849476,2.828571429,0.812429889,0.100308242,groupKK,1,1,groupKK.1.1
1016,0.106025039,42.14495305,0.148344608,0.149178896,6,0.258924082,0.118393235,18.64693446,0.167410714,0.168975469,5,0.309111146,0.088624339,3.810846561,0.256929638,0.307724252,1.07056524,0.73147649,1.028203872,4.807704655,1.928571429,0.843607158,0.097894286,groupKK,1,2,groupKK.1.2
1017,0.09956964,37.33861502,0.158835407,0.167407407,6,0.233969376,0.106236786,15.77616279,0.171754862,0.184343434,5,0.254517786,0.071428571,2.357142857,0.285714286,0.308441558,1.069953488,0.595047619,1.070532468,5.099080695,1.636363636,0.840617836,0.104623232,groupKK,1,2,groupKK.1.2
1018,0.107394366,85.80809859,0.157761587,0.176122931,6,0.25595117,0.117864693,36.65591966,0.138503873,0.15682549,6,0.264715663,0.083333333,6.416666667,0.242063492,0.273654917,1.051679293,0.651647893,1.067198446,4.775895083,1.562700965,0.85445741,0.098761736,groupKK,1,2,groupKK.1.2
1019,0.104264476,81.74334898,0.170809881,0.15834042,7,0.238115668,0.115221987,35.83403805,0.180254379,0.191391406,5,0.243989604,0.083333333,7,0.272675737,0.307823129,1.071800708,0.724489796,1.029398854,4.869540085,1.823151125,0.844121232,0.097954662,groupKK,1,2,groupKK.1.2
1020,0.105242567,84.61502347,0.160522511,0.15493712,5,0.239337577,0.115750529,37.15591966,0.128787879,0.135160011,4,0.241930116,0.080687831,6.455026455,0.306791569,0.31875,1.078744754,0.672826344,1.039918104,4.445657881,1.892523364,0.857881337,0.093276636,groupKK,1,2,groupKK.1.2
1021,0.102895149,20.4504108,0.163788551,0.16165269,7,0.24051397,0.116807611,9.549022199,0.180584122,0.184945788,6,0.280609074,0.072751323,1.30952381,0.264935065,0.298611111,1.111348678,0.612398922,1.033423181,5.076590042,1.610091743,0.842140395,0.104529358,groupKK,1,2,groupKK.1.2
1022,0.107981221,9.910195728,0.166113124,0.153786642,6,0.250344782,0.121564482,4.376283668,0.167885375,0.163931077,5,0.281989081,0.091269841,0.87212623,0.268115942,0.284884245,1.059825769,0.704023415,1.044873354,5.123628839,1.624997743,0.840015369,0.098941616,groupKK,1,2,groupKK.1.2
1023,0.105829421,12.125099,0.155113986,0.144966938,6,0.236372664,0.118393235,5.513773023,0.169135552,0.178610683,5,0.282648442,0.076719577,0.822002698,0.225985222,0.282379148,1.0982794,0.632349561,1.0373373,5.449491731,1.366566685,0.834863567,0.105421502,groupKK,1,2,groupKK.1.2
1024,0.108372457,21.78286385,0.144529683,0.15559356,7,0.236537289,0.124207188,9.96762685,0.135976789,0.177853299,5,0.267386091,0.093915344,2.066137566,0.224849095,0.25974026,1.078744754,0.740108979,1.019274569,4.536385593,1.76635514,0.857881337,0.094302492,groupKK,1,2,groupKK.1.2
1025,0.106807512,42.3491784,0.156389906,0.153022979,6,0.249044692,0.117864693,18.85835095,0.142274766,0.161150568,5,0.282474895,0.079365079,3.095238095,0.288095238,0.335164835,1.090301235,0.665105386,1.033413308,4.641573034,2.4046875,0.837122778,0.097813125,groupKK,1,2,groupKK.1.2
1026,0.108959311,10.9504108,0.162103531,0.155455362,7,0.257689377,0.1205074,4.775105708,0.145733652,0.154789217,5,0.271412681,0.087301587,0.949404762,0.253246753,0.281609195,1.065302452,0.73169865,1.032176778,4.777372133,1.788643533,0.848425256,0.097624921,groupKK,1,2,groupKK.1.2
1027,0.105046948,21.53462441,0.171451479,0.169088753,5,0.258470983,0.118921776,9.781316068,0.169090909,0.171387124,5,0.268620269,0.076719577,1.496031746,0.266009852,0.304029304,1.084056103,0.643205575,1.044927938,5.222772446,1.477203647,0.840277891,0.104478723,groupKK,1,2,groupKK.1.2
1028,0.105633803,16.98591549,0.172170782,0.166943062,7,0.258679987,0.113636364,6.931818182,0.159090909,0.162965723,5,0.267520332,0.082010582,1.295767196,0.232718894,0.264918626,1.024975545,0.664416015,1.083785617,4.583385522,2.390163934,0.83964787,0.09544459,groupKK,1,2,groupKK.1.2
1029,0.109350548,14.98114642,0.16818227,0.155362747,7,0.258297385,0.130021142,7.584629873,0.159275684,0.169285132,6,0.30906219,0.067460317,0.809530556,0.255602241,0.301089693,1.150445486,0.592283766,1.009574113,5.159012183,2.198562343,0.823538622,0.106196653,groupKK,1,2,groupKK.1.2
1030,0.099960876,9.696205008,0.174168297,0.167901632,7,0.227112517,0.106765328,3.763477801,0.165841584,0.179642166,5,0.247105788,0.082010582,0.840608466,0.303571429,0.365418118,0.98187703,0.714531173,1.101502879,4.131006455,1.867021277,0.870132726,0.091425177,groupKK,1,2,groupKK.1.2
1031,0.106807512,21.38820423,0.170685796,0.168903454,6,0.2636745,0.125264271,10.58483087,0.138185654,0.153442711,6,0.273526445,0.084656085,1.841269841,0.309709821,0.32183908,1.14012875,0.734439094,0.973880053,5.51452696,1.318047337,0.833754473,0.106941716,groupKK,1,2,groupKK.1.2
1032,0.103873239,40.25088028,0.184217409,0.182724014,7,0.244528044,0.118921776,19.44371036,0.167474747,0.188073394,5,0.254206179,0.079365079,3.174603175,0.251785714,0.293303571,1.140028644,0.698003072,0.985136154,4.631275126,2.229357798,0.842140395,0.099765443,groupKK,1,2,groupKK.1.2
1033,0.105046948,16.91255869,0.160330023,0.155417529,6,0.247488584,0.114164905,7.192389006,0.153935185,0.172005772,6,0.249458062,0.078042328,1.27989418,0.273002421,0.283972125,1.057266293,0.688790299,1.051512463,4.530337079,1.8,0.857213725,0.095274603,groupKK,1,2,groupKK.1.2
1034,0.108568075,12.28378178,0.175850851,0.181291322,6,0.257494168,0.126321353,6.153692923,0.158900723,0.188082401,5,0.270793012,0.079365079,0.850349206,0.222619048,0.25999906,1.16331897,0.640334573,0.984946255,5.63680083,1.543992878,0.823277876,0.109480542,groupKK,1,2,groupKK.1.2
1035,0.107394366,87.52640845,0.165882412,0.167706203,6,0.262770235,0.117336152,38.60359408,0.158681409,0.166827853,5,0.272040302,0.082010582,7.052910053,0.290322581,0.3160299,1.090706754,0.713526147,1.018245558,5.39981558,2.092705167,0.817479654,0.107431307,groupKK,1,2,groupKK.1.2
1036,0.104264476,82.57746479,0.172190953,0.16884119,6,0.235427802,0.109936575,34.41014799,0.17340472,0.189079291,5,0.253032929,0.083333333,6.666666667,0.261337868,0.267410714,1.067797425,0.683020683,1.045196281,5.024518074,1.423322684,0.848997619,0.104660383,groupKK,1,2,groupKK.1.2
1037,0.106416275,17.21815336,0.160079657,0.168606647,6,0.247072219,0.123150106,8.152536998,0.156262193,0.159914859,5,0.270294118,0.071428571,1.085714286,0.258597884,0.315789474,1.105475661,0.635234564,1.030926428,4.927254829,1.468277946,0.851386743,0.096331118,groupKK,1,2,groupKK.1.2
1038,0.106416275,12.46598135,0.16651348,0.16251619,6,0.247961678,0.121035941,5.654139508,0.170305677,0.185918004,6,0.263882628,0.079365079,0.963724603,0.32202381,0.335292929,1.077465727,0.700929152,1.032277762,5.076575572,1.610106166,0.842140545,0.09816521,groupKK,1,2,groupKK.1.2
1039,0.105438185,20.90312011,0.162286127,0.155685162,7,0.255694713,0.117336152,8.976215645,0.178030303,0.209150327,5,0.288582996,0.079365079,1.547619048,0.314880952,0.333791209,1.042600556,0.665105386,1.070040615,4.282881692,1.985294118,0.861415753,0.091019935,groupKK,1,2,groupKK.1.2
1040,0.107198748,12.48107091,0.153664842,0.149505341,6,0.250253117,0.121035941,5.481238457,0.150952759,0.166904876,5,0.277305523,0.083333333,0.9762,0.239229025,0.293116134,1.05092548,0.680341498,1.058973547,4.961084289,1.9164015,0.838285987,0.101599478,groupKK,1,2,groupKK.1.2
1041,0.11013302,11.50890063,0.155565423,0.162563131,5,0.266564885,0.124207188,5.294331395,0.119052224,0.157491336,5,0.295451264,0.072751323,0.609292328,0.256493506,0.309168443,1.102091911,0.541922989,1.062154353,4.782760552,1.781524927,0.848415343,0.100169501,groupKK,1,2,groupKK.1.2
1042,0.108959311,12.62379156,0.166816278,0.159096717,7,0.272483328,0.125792812,5.930278203,0.167016807,0.15936572,5,0.292234886,0.075396825,0.893995238,0.261904762,0.30034295,1.09941964,0.692031288,1.01815032,4.412646142,1.718151412,0.863709303,0.092051422,groupKK,1,2,groupKK.1.2
1043,0.109937402,45.45911581,0.1466983,0.155548838,7,0.246585971,0.124207188,21.23942918,0.151160542,0.162679426,7,0.268711311,0.085978836,3.611111111,0.243406593,0.267006803,1.117352769,0.686819831,1.005979208,4.598462448,1.421052632,0.864733143,0.094535673,groupKK,1,2,groupKK.1.2
1044,0.107589984,10.83969092,0.160252525,0.152967328,6,0.254373178,0.121564482,4.862579281,0.172332016,0.175568182,6,0.278977791,0.078042328,0.799933862,0.278450363,0.31228223,1.072715731,0.68793572,1.039911701,4.550561798,1.3921875,0.867259198,0.096997188,groupKK,1,2,groupKK.1.2
1045,0.112676056,18.56901408,0.173394097,0.170442287,6,0.266434447,0.131606765,9.054545455,0.15671778,0.173295455,5,0.289118764,0.079365079,1.238095238,0.233333333,0.242673993,1.127978817,0.640083218,1.012159564,3.979095898,1.765988372,0.878394878,0.088634593,groupKK,1,2,groupKK.1.2
1046,0.105438185,10.16160505,0.167207792,0.165513763,7,0.246838166,0.118921776,4.56362315,0.147474747,0.161015694,5,0.274587459,0.068783069,0.584656085,0.249313187,0.307773109,1.075854921,0.596380705,1.065591996,3.699740146,2.24267101,0.876061258,0.083000977,groupKK,1,2,groupKK.1.2
1047,0.105633803,9.694757746,0.152443416,0.150911593,7,0.23980142,0.111522199,3.779331184,0.151012495,0.164456377,6,0.272743313,0.080687831,0.708253571,0.214285714,0.244123705,0.99767547,0.646719173,1.110177888,5.251822538,1.593440272,0.836133781,0.107460465,groupKK,1,2,groupKK.1.2
1048,0.110915493,13.32578551,0.165196943,0.16271906,8,0.258510974,0.131606765,6.317170798,0.129974443,0.154286877,5,0.282385175,0.079365079,0.907037302,0.281547619,0.309374363,1.079477295,0.64322681,1.048437293,4.333826377,1.687496133,0.867420298,0.090549668,groupKK,1,2,groupKK.1.2
1049,0.105438185,11.79408021,0.177051123,0.164626679,6,0.254660211,0.121035941,5.70600704,0.157006749,0.166321349,4,0.276183271,0.066137566,0.585796296,0.294285714,0.343891349,1.138731958,0.535428279,1.036012726,3.883131241,2.086361137,0.873449445,0.086948188,groupKK,1,2,groupKK.1.2
1050,0.111502347,45.93896714,0.160964912,0.164003506,6,0.265791072,0.128964059,21.794926,0.13766766,0.161578806,5,0.294344828,0.080687831,3.187169312,0.293911007,0.342676311,1.108304768,0.648289413,1.024748613,3.877401768,2.276627219,0.868626333,0.086314201,groupKK,1,2,groupKK.1.2
1051,0.104264476,20.38370501,0.159188034,0.162670503,7,0.251612348,0.123678647,10.35808668,0.133158508,0.156445047,5,0.272914219,0.075396825,1.432539683,0.278195489,0.287593985,1.157464732,0.657167215,0.984276912,4.868421935,1.692537313,0.847618049,0.099558209,groupKK,1,2,groupKK.1.2
1052,0.104264476,9.267873232,0.157233688,0.153281501,8,0.255934221,0.114164905,4.135269767,0.170244108,0.1924155,6,0.296236155,0.083333333,0.703696667,0.276643991,0.336466165,1.101025099,0.642380085,1.032151448,4.913516775,2.111960858,0.834862138,0.104801679,groupKK,1,2,groupKK.1.2
1053,0.111306729,31.20286474,0.161418668,0.153884475,6,0.251979169,0.123150106,13.54645498,0.155872025,0.142011255,7,0.259806119,0.088624339,2.451926151,0.23347548,0.265921725,1.060199353,0.667344954,1.055840113,5.295210736,1.840909426,0.827990096,0.104801717,groupKK,1,2,groupKK.1.2
1054,0.107589984,12.63421763,0.157979798,0.157254873,8,0.241628775,0.117864693,5.354457479,0.162250306,0.170882965,7,0.249042172,0.082010582,0.937271058,0.27016129,0.299106369,1.045261483,0.658093882,1.070148661,4.304413546,1.783025764,0.865975008,0.092435901,groupKK,1,2,groupKK.1.2
1055,0.110328638,12.9558181,0.15785067,0.151662225,6,0.25403719,0.125264271,5.797993303,0.166762562,0.185674961,6,0.291902607,0.074074074,0.846566667,0.265306122,0.308481379,1.06498533,0.658093194,1.055003775,4.494359922,1.500000324,0.866474554,0.093516926,groupKK,1,2,groupKK.1.2
1056,0.107589984,43.46635368,0.136287879,0.16460396,7,0.252408243,0.122093023,20.14534884,0.128591106,0.135055096,5,0.268277761,0.072751323,2.582671958,0.274675325,0.326458753,1.103499885,0.594177275,1.045040665,4.853932584,1.840909091,0.844225638,0.099868485,groupKK,1,2,groupKK.1.2
1057,0.109937402,18.05172144,0.169780546,0.169305725,6,0.260049095,0.131606765,9.317758985,0.149689668,0.156394453,5,0.269518165,0.078042328,1.155026455,0.294794189,0.293918919,1.165010442,0.609477409,0.993114985,4.524852409,1.944915254,0.853581463,0.090682768,groupKK,1,2,groupKK.1.2
1058,0.111111111,10.07399,0.150136933,0.141714424,7,0.256570428,0.123678647,4.411163436,0.146173271,0.156046664,5,0.294314366,0.082010582,0.765425265,0.213709677,0.222364664,1.062879698,0.696078026,1.044966162,4.264216397,1.892522303,0.864556971,0.090802734,groupKK,1,2,groupKK.1.2
1059,0.106220657,21.45657277,0.155054225,0.158708058,6,0.247550836,0.116807611,9.081791755,0.149218429,0.16318328,5,0.262420807,0.07010582,1.332010582,0.252695418,0.315789474,1.039965043,0.636020745,1.08098801,4.682250081,1.562700965,0.857902803,0.096271061,groupKK,1,2,groupKK.1.2
1060,0.106220657,21.21757629,0.149017802,0.15236059,6,0.249438763,0.123150106,10.09830867,0.14358174,0.150498891,5,0.272536688,0.083333333,1.791666667,0.264739229,0.27948505,1.109166585,0.72781453,0.999687109,4.350781036,1.728658537,0.865707458,0.09008811,groupKK,1,2,groupKK.1.2
1061,0.101525822,38.73210094,0.176113252,0.171035387,6,0.248721858,0.114164905,17.29598309,0.173505892,0.183318332,6,0.263485477,0.082010582,3.362433862,0.252880184,0.295296167,1.072970554,0.726705361,1.027820803,5.478696184,1.202970297,0.838117379,0.10459901,groupKK,1,2,groupKK.1.2
1062,0.106611894,12.67165086,0.162589195,0.148069788,8,0.250558217,0.119450317,5.784828351,0.174074819,0.195024845,5,0.269561384,0.078042328,0.891919233,0.283898305,0.292856762,1.100893587,0.650184813,1.029857798,5.326425051,1.433635275,0.837616996,0.110535196,groupKK,1,2,groupKK.1.2
1063,0.104655712,9.197994826,0.158073728,0.16354133,8,0.244809167,0.116807611,4.075250513,0.131530234,0.157354257,5,0.252381856,0.072751323,0.622422487,0.325324675,0.375696379,1.072562622,0.658238387,1.049140949,4.452035814,1.54776937,0.866767909,0.092708008,groupKK,1,2,groupKK.1.2
1064,0.10700313,42.96175665,0.177787934,0.167047184,4,0.252613733,0.115750529,18.80946089,0.178601079,0.185594406,5,0.278608531,0.082010582,3.362433862,0.245391705,0.270905923,1.09354719,0.690505841,1.023127557,5.466274849,1.744615385,0.824243966,0.104543077,groupKK,1,2,groupKK.1.2
1065,0.109937402,18.38153365,0.169533412,0.169806619,7,0.26477954,0.118921776,7.706131078,0.155050505,0.175014029,4,0.271314178,0.08994709,1.673015873,0.261029412,0.310675883,1.047148912,0.752221463,1.039819331,5.123595506,1.75,0.836709384,0.104830247,groupKK,1,2,groupKK.1.2
1066,0.107589984,42.87460876,0.154974747,0.149205353,6,0.243488295,0.122621564,19.31289641,0.145474138,0.172005772,6,0.230673704,0.080687831,3.267857143,0.257611241,0.279982363,1.067878753,0.687219932,1.043845427,5.639807384,1.671428571,0.819795665,0.106548571,groupKK,1,2,groupKK.1.2
1067,0.108176839,12.45587607,0.175256178,0.167907086,8,0.255072411,0.119978858,5.31339092,0.165198238,0.182037602,4,0.258044301,0.075396825,0.807830992,0.280701754,0.299999613,1.039194321,0.629211292,1.083669078,4.885209203,2.351595852,0.829563558,0.099726065,groupKK,1,2,groupKK.1.2
1068,0.10915493,44.26232394,0.155142374,0.168978627,5,0.276313197,0.123150106,20.44291755,0.148849005,0.148617196,6,0.316054502,0.091269841,4.061507937,0.208074534,0.254414125,1.106081026,0.742058599,0.997686038,4.561527007,1.707831325,0.858504709,0.097720181,groupKK,1,2,groupKK.1.2
1069,0.107198748,10.88067293,0.144870235,0.147047756,7,0.236778501,0.119450317,4.807875264,0.144006436,0.185488425,6,0.23358349,0.088624339,0.974867725,0.242004264,0.269480519,1.071444193,0.732817265,1.027117587,4.793635285,1.257763975,0.861872495,0.098938509,groupKK,1,2,groupKK.1.2
1070,0.104264476,13.81514417,0.164347509,0.160132274,8,0.251368777,0.117864693,6.109371411,0.15470852,0.1591639,4,0.269337986,0.072751323,1.006401058,0.275974026,0.358431815,1.056971927,0.705960144,1.046470473,4.869512172,1.692914388,0.84756796,0.100364787,groupKK,1,2,groupKK.1.2
1071,0.108568075,28.84279522,0.160785786,0.164837126,6,0.252634178,0.124207188,13.00029191,0.148065764,0.174797954,6,0.273048036,0.076719577,1.892405741,0.240147783,0.296333085,1.064488266,0.627829763,1.06467082,4.637532133,2.192675036,0.84288071,0.095251567,groupKK,1,2,groupKK.1.2
1072,0.10485133,27.40104557,0.158841211,0.150953399,7,0.251356316,0.116807611,11.83645046,0.150863842,0.189220334,5,0.257758281,0.075396825,1.960307659,0.305764411,0.347070636,1.047675688,0.672739667,1.063801303,4.885880069,1.065791682,0.863557671,0.103633514,groupKK,1,2,groupKK.1.2
1073,0.107198748,10.78687402,0.168820965,0.148636991,7,0.248000653,0.123150106,5.07994186,0.166309013,0.192837466,6,0.26265869,0.075396825,0.744543651,0.281954887,0.305605787,1.107612307,0.663590654,1.020585626,4.147906027,1.718181818,0.873448833,0.089724848,groupKK,1,2,groupKK.1.2
1074,0.104068858,12.11664863,0.156719925,0.162286132,7,0.240831581,0.114164905,5.186378055,0.149936869,0.163092308,6,0.25453934,0.097883598,1.314451429,0.263996139,0.293311941,1.054240116,0.779905425,1.025880357,5.037082171,2.03772043,0.832280107,0.106442075,groupKK,1,2,groupKK.1.2
1075,0.10485133,28.06511099,0.16842869,0.162792595,7,0.24723021,0.114164905,11.91116131,0.164351852,0.159817211,6,0.242076864,0.085978836,2.522034392,0.220879121,0.263393819,1.053169761,0.741029801,1.038629985,4.83844445,1.940897818,0.842150055,0.102207033,groupKK,1,2,groupKK.1.2
1076,0.105438185,17.27077465,0.164373325,0.168650794,5,0.254206217,0.119978858,7.966596195,0.168702443,0.216799014,5,0.299333827,0.091269841,1.624603175,0.25310559,0.233948636,1.095276816,0.734810163,1.00820608,5.175578719,1.34186747,0.845594864,0.10349488,groupKK,1,2,groupKK.1.2
1077,0.105829421,14.28707343,0.16268741,0.159550513,5,0.252663412,0.119450317,6.311005803,0.162208367,0.172784197,5,0.280994238,0.079365079,1.084665079,0.261904762,0.287020399,1.057411742,0.684539316,1.052705057,3.307392158,2.682968153,0.878847514,0.082519827,groupKK,1,2,groupKK.1.2
